Date,Price,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
03.04.2024.,399000,68,Dubrovačko-neretvanska,Dubrovnik,Plo�e,2-sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,B,1.,Unknown,https://www.njuskalo.hr/nekretnine/moderni-luksuzni-stan-dubrovnik-ploce-oglas-37495257
02.04.2024.,579000,102,Dubrovačko-neretvanska,Dubrovnik,Lapad,4-sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,1.,2000.,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-102.00-m2-oglas-41543528
03.04.2024.,599000,102,Dubrovačko-neretvanska,Dubrovnik,Gru� - Luka,2-sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,B,3.,2014.,https://www.njuskalo.hr/nekretnine/luksuzna-nekretnina-iskljucivo-posredovanje-oglas-35329766
03.04.2024.,210000,150,Dubrovačko-neretvanska,Ston,Hodilje,3-sobni,U kući,Vi�eetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/ston-hodilje-stan-kamenoj-kuci-rivi-oglas-40984251
03.04.2024.,235000,56,Dubrovačko-neretvanska,Blato,Prigradica,3-sobni,U kući,Dvoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-dvoetazni-stan-apartman-samoj-plazi-izvrsna-oglas-41221614
02.04.2024.,288000,72,Dubrovačko-neretvanska,�upa Dubrova�ka,Zavrelje,2-sobni,U stambenoj zgradi,Jednoetažni,Djelomi�no namješten,Unknown,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/novogradnja-prodaje-se-stan-parking-mjestom-zupi-dubrovackoj-oglas-42930324
02.04.2024.,580000,102,Dubrovačko-neretvanska,Dubrovnik,Solitudo,3-sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/lapadu-prodaja-trosobnog-stana-pogledom-more-oglas-41528976
02.04.2024.,490000,60,Dubrovačko-neretvanska,Dubrovnik,Stari grad,3-sobni,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/prodaja-stana-starom-gradu-oglas-37397506
02.04.2024.,270000,62,Dubrovačko-neretvanska,�upa Dubrova�ka,Zavrelje,2-sobni,U stambenoj zgradi,Jednoetažni,Djelomi�no namješten,Unknown,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/novogradnja-prodaje-se-stan-parking-mjestom-zupi-dubrovackoj-oglas-42930154
02.04.2024.,639000,93,Dubrovačko-neretvanska,Dubrovnik,Stari grad,4-sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/dubrovnik-stari-grad-investicija-apartman-hostel-93m2-oglas-43150949
02.04.2024.,1,1,Dubrovačko-neretvanska,Mljet,Pro�urska Luka,5+ sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/mljet-projekt-luksuzni-kompleks-dvije-stambene-zgrade-11-sta-oglas-40958833
02.04.2024.,550000,140,Dubrovačko-neretvanska,Dubrovnik - Okolica,Ora�ac,3-sobni,U stambenoj zgradi,Dvoetažni,Unknown,A,1.,2018.,https://www.njuskalo.hr/nekretnine/stan-orasac-122-m2-novogradnja-oglas-26610527
02.04.2024.,339000,75,Dubrovačko-neretvanska,Dubrovnik,�ip�ine,2-sobni,U kući,Jednoetažni,Potpuno namješten,Unknown,1.,2017.,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-75.00-m2-oglas-41217004
02.04.2024.,5500,91,Dubrovačko-neretvanska,Dubrovnik,Gru�,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-luksuzni-stanovi-87-m2-161-m2-pogled-more-oglas-43112772
02.04.2024.,400000,78,Dubrovačko-neretvanska,Dubrovnik,Gru�,2-sobni,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-stan-78-m2-2-spavace-sobe-top-lokacija-dubrovnik-oglas-43112525
02.04.2024.,170000,45,Dubrovačko-neretvanska,Konavle,Cavtat,1-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/apartman-cca-46-m2-trazena-pozicija-parkirno-mjesto-oglas-43104183
02.04.2024.,210000,58,Dubrovačko-neretvanska,Dubrovnik - Okolica,Nova Moko�ica,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/atraktivan-stan-58.03-m2-2-spavace-sobe-blizina-zivotnih-sadrzaja-oglas-43104071
02.04.2024.,6000,80,Dubrovačko-neretvanska,Dubrovnik,Lapad,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-dubrovnik-izvrsna-pjesacka-zona-stanovi-prodaja-oglas-41981480
02.04.2024.,340000,69,Dubrovačko-neretvanska,Dubrovnik,Gru�,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-69-m2-pogledom-more-novija-gradnja-dubrovnik-oglas-41564300
02.04.2024.,3000,60,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-stanovi-apartmani-cca-43-m2-cca-82-m2-oglas-41336955
02.04.2024.,260000,91,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/atraktivan-stan-91.55-m2-2-spavace-sobe-pogled-more-plaza-oglas-41137379
02.04.2024.,2500,60,Dubrovačko-neretvanska,�upa Dubrova�ka,Petra�a,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-kompleks-urbanih-vila-zelenilu-stanovi-kuce-oglas-40375760
02.04.2024.,495000,95,Dubrovačko-neretvanska,Dubrovnik,Stari grad,2-sobni,U kući,Dvoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/atraktivan-stan-95-m2-unutar-zidina-staroga-grada-dubrovnik-oglas-40553252
02.04.2024.,2800,80,Dubrovačko-neretvanska,�upa Dubrova�ka,Petra�a,3-sobni,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-urbane-vile-stan-cca-80-m2-3-spavace-sobe-oglas-40375876
02.04.2024.,445000,130,Dubrovačko-neretvanska,Dubrovnik,Lapad,4-sobni,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/komforan-stan-cca-130-m2-atraktivnoj-lokaciji-centru-lapada-oglas-39793204
02.04.2024.,2790,60,Dubrovačko-neretvanska,�upa Dubrova�ka,�iba�a,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-stanovi-50-m2-89-m2-blizina-sadrzaja-useljivo-oglas-39051881
02.04.2024.,95000,77,Dubrovačko-neretvanska,Metkovi�,Metkovi�,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,2004.,https://www.njuskalo.hr/nekretnine/stan-metkovic-77.00-m2-oglas-38885861
02.04.2024.,260000,86,Dubrovačko-neretvanska,Dubrovnik,Montovjerna,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,1976.,https://www.njuskalo.hr/nekretnine/stan-ulica-ante-starcevica-69-dubrovnik-86.00-m2-oglas-40230719
02.04.2024.,125000,38,Dubrovačko-neretvanska,Opuzen,Opuzen,2-sobni,U stambenoj zgradi,Vi�eetažni,Unknown,Unknown,Unknown,1988.,https://www.njuskalo.hr/nekretnine/stan-opuzenu-38.45-m-2-oglas-42813812
02.04.2024.,640000,160,Dubrovačko-neretvanska,Blato,Blato,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/luksuzan-stan-prvi-red-mora-korcula-oglas-40491472
02.04.2024.,10,115,Dubrovačko-neretvanska,Dubrovnik,Stari grad,4-sobni,U kući,Dvoetažni,Potpuno namješten,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-dubrovnik-115m2-oglas-38685843
02.04.2024.,10,75,Dubrovačko-neretvanska,�upa Dubrova�ka,Mlini,2-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,Prizemlje,2022.,https://www.njuskalo.hr/nekretnine/dvosobni-stan-novogradnji-mlini-oglas-38478026
02.04.2024.,10,59,Dubrovačko-neretvanska,Dubrovnik,Stari grad,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,E,1.,1876.,https://www.njuskalo.hr/nekretnine/trosobni-stan-starom-gradu-oglas-39448881
02.04.2024.,280000,140,Dubrovačko-neretvanska,Konavle,Cavtat,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/cavtat-novogradnja-stan-140m2-prizemlje-s1-oglas-40941962
02.04.2024.,311000,79,Dubrovačko-neretvanska,Dubrovnik,Gornji Kono,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,D,Prizemlje,1992.,https://www.njuskalo.hr/nekretnine/trosobni-stan-garazom-izvrsnoj-lokaciji-sipcine-oglas-42637957
29.03.2024.,225000,63,Dubrovačko-neretvanska,Konavle,Zvekovica,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,Visoko potkrovlje,2024.,https://www.njuskalo.hr/nekretnine/penthouse-novogradnja-okolici-cavtata-ukljucen-parking-oglas-43292768
29.03.2024.,750000,135,Dubrovačko-neretvanska,Dubrovnik,Lapad,3-sobni,U kući,Dvoetažni,Potpuno namješten,B,1.,2004.,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-135.00-m2-oglas-43066717
29.03.2024.,1,80,Dubrovačko-neretvanska,Dubrovnik,Plo�e,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,B,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-80.00-m2-oglas-41005472
29.03.2024.,3000,63,Dubrovačko-neretvanska,Konavle,Zvekovica,2-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,A,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-zvekovica-50.00-m2-novogradnja-oglas-42939416
29.03.2024.,170000,100,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3-sobni,U stambenoj zgradi,Vi�eetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-vela-luka-80.00-m2-oglas-42504842
29.03.2024.,168919,54,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,A,Potkrovlje,2024.,https://www.njuskalo.hr/nekretnine/cavtat-moderan-2s-stan-54.00-m2-novogradnja-parking-oglas-40800332
29.03.2024.,178374,57,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,A,Potkrovlje,2024.,https://www.njuskalo.hr/nekretnine/cavtat-moderan-2s-stan-57.00-m2-novogradnja-parking-oglas-40800272
29.03.2024.,186248,60,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,A,2.,2024.,https://www.njuskalo.hr/nekretnine/cavtat-moderan-2s-stan-60.00-m2-novogradnja-parking-balkon-oglas-40800217
29.03.2024.,193502,62,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,A,2.,2024.,https://www.njuskalo.hr/nekretnine/cavtat-moderan-2s-stan-62.00-m2-novogradnja-parking-balkon-oglas-40800180
29.03.2024.,191704,61,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,A,1.,2024.,https://www.njuskalo.hr/nekretnine/cavtat-moderni-2s-stan-61.00-m2-novogradnja-parking-balkon-oglas-40800142
29.03.2024.,193502,62,Dubrovačko-neretvanska,Konavle,Cavtat,2-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,A,1.,2024.,https://www.njuskalo.hr/nekretnine/cavtat-moderni-2s-stan-62.00-m2-novogradnja-parking-balkon-oglas-40800093
29.03.2024.,267964,86,Dubrovačko-neretvanska,Konavle,Cavtat,4-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,A,Potkrovlje,2024.,https://www.njuskalo.hr/nekretnine/cavtat-4s-stan-86.00-m2-novogradnja-parking-oglas-40799768
29.03.2024.,296701,95,Dubrovačko-neretvanska,Konavle,Cavtat,4-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,A,2.,2024.,https://www.njuskalo.hr/nekretnine/cavtat-4s-stan-95.00-m2-novogradnja-parking-balkoni-oglas-40799674
29.03.2024.,"269997,91",95,Dubrovačko-neretvanska,Konavle,Cavtat,4-sobni,U stambenoj zgradi,Jednoetažni,Nenamješten,A,1.,2024.,https://www.njuskalo.hr/nekretnine/cavtat-4s-stan-95.00-m2-novogradnja-balkoni-parking-oglas-40799559
29.03.2024.,268000,66,Dubrovačko-neretvanska,Dubrovnik,Gru�,2-sobni,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,4.,Unknown,https://www.njuskalo.hr/nekretnine/dubrovnik-stan-66-m2-izvrsnoj-lokaciji-pogledom-more-oglas-42244498
29.03.2024.,437812,140,Dubrovačko-neretvanska,Korčula,Korčula,2-sobni,U stambenoj zgradi,Dvoetažni,Unknown,A+,2.,2023.,https://www.njuskalo.hr/nekretnine/stan-atraktivnoj-lokaciji-140-m2-2s-soline-otok-korcula-oglas-43290289
29.03.2024.,369000,135,Dubrovačko-neretvanska,Korčula,�rnovo,3-sobni,U stambenoj zgradi,Dvoetažni,Unknown,A+,2.,2022.,https://www.njuskalo.hr/nekretnine/prostrani-dvoetazni-stan-idealan-zivot-turizam-zrnovska-banja-1-oglas-43290288
29.03.2024.,110000,37,Dubrovačko-neretvanska,Korčula,�rnovo,1-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,2014.,https://www.njuskalo.hr/nekretnine/stan-zrnovu-korcula-moguca-kupnja-putem-kredita-oglas-43290286
29.03.2024.,315000,99,Dubrovačko-neretvanska,Slivno,Duba,4-sobni,U kući,Jednoetažni,Unknown,A+,3.,2018.,https://www.njuskalo.hr/nekretnine/prodaja-stan-duba-duba-1-6-4s-99m2-oglas-43290284
29.03.2024.,237687,76,Dubrovačko-neretvanska,Korčula,Korčula,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/stan-atraktivnoj-lokaciji-76-m2-2s-soline-otok-korcula-oglas-43290277
29.03.2024.,433968,138,Dubrovačko-neretvanska,Korčula,Korčula,2-sobni,U stambenoj zgradi,Dvoetažni,Unknown,A+,2.,2023.,https://www.njuskalo.hr/nekretnine/stan-atraktivnoj-lokaciji-138-m2-2s-soline-otok-korcula-oglas-43290276
29.03.2024.,380000,72,Dubrovačko-neretvanska,Dubrovačko Primorje,Slano,3-sobni,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,1988.,https://www.njuskalo.hr/nekretnine/stan-pogledom-pored-plaze-72.54-m2-dubrovacko-primorje-slano-oglas-43290270
29.03.2024.,395000,90,Dubrovačko-neretvanska,Dubrovnik,Stari grad,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,C,Unknown,1978.,https://www.njuskalo.hr/nekretnine/prodaja-stan-dubrovnik-90m2-oglas-42769447
29.03.2024.,309000,102,Dubrovačko-neretvanska,Slivno,Duba,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,A+,Potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/prodaja-novogradnja-stan-duba-slivno-2s-2db-102-m2-oglas-41925411
28.03.2024.,135000,37,Dubrovačko-neretvanska,�upa Dubrova�ka,Srebreno,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,4.,1980.,https://www.njuskalo.hr/nekretnine/stan-srebreno-37.00-m2-oglas-38847692
28.03.2024.,540000,99,Dubrovačko-neretvanska,Korčula,�rnovo,1-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/korcula-komforan-jednosoban-stan-pogledom-vrt-izgradnji-oglas-37716130
28.03.2024.,422000,111,Dubrovačko-neretvanska,Dubrovnik,Lapad,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/dubrovnik-lapad-dva-stana-ukupne-povrsine-111-m2-oglas-39832622
28.03.2024.,1150000,168,Dubrovačko-neretvanska,Korčula,�rnovo,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-luksuzan-dvosoban-stan-pogledom-more-nkp-168.76m2-oglas-37716057
28.03.2024.,540000,87,Dubrovačko-neretvanska,Korčula,�rnovo,1-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/korcula-komforan-jednosoban-stan-pogledom-vrt-izgradnji-oglas-37716133
28.03.2024.,528937,153,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-moderan-trosoban-stan-otvorenim-pogledom-more-oglas-37326306
28.03.2024.,528937,152,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-moderan-trosoban-stan-lijepoj-poziciji-oglas-37326307
28.03.2024.,518000,148,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-luksuzan-trosoban-stan-more-oglas-37326311
28.03.2024.,518000,148,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-prekrasan-stan-zadnjem-katu-pogledom-more-oglas-37326299
28.03.2024.,518000,148,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-komforan-trosoban-stan-1-red-more-oglas-37326297
27.03.2024.,528937,152,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-moderan-trosoban-stan-lijepim-pogledom-more-oglas-37326300
27.03.2024.,190000,90,Dubrovačko-neretvanska,Metkovi�,Metkovi�,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/metkovic-centar-prekrasan-dvoetazni-stan-oglas-42025532
27.03.2024.,414000,92,Dubrovačko-neretvanska,Slivno,Komarna,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Potkrovlje,2024.,https://www.njuskalo.hr/nekretnine/savrseni-stan-s1-komarna-oglas-42935587
27.03.2024.,239108,80,Dubrovačko-neretvanska,�upa Dubrova�ka,�iba�a,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/trosoban-stan-zupa-dubrovacka-oglas-42838131
27.03.2024.,593750,91,Dubrovačko-neretvanska,Korčula,�rnovo,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/zrnovo-otok-korcula-luksuzan-stan-1-katu-pogledom-more-oglas-42258651
27.03.2024.,492000,148,Dubrovačko-neretvanska,Vela Luka,Vela Luka,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/vela-luka-luksuzan-stan-1b-1-katu-prvi-red-mora-oglas-42251047
27.03.2024.,535200,148,Dubrovačko-neretvanska,Vela Luka,Vela Luka,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/vela-luka-luksuzan-stan-3b-3-katu-prvi-red-mora-oglas-42251046
27.03.2024.,514000,152,Dubrovačko-neretvanska,Vela Luka,Vela Luka,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/vela-luka-luksuzan-stan-2a-2-katu-prvi-red-mora-oglas-42251044
27.03.2024.,514000,148,Dubrovačko-neretvanska,Vela Luka,Vela Luka,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/vela-luka-luksuzan-stan-2b-2-katu-prvi-red-mora-oglas-42251043
27.03.2024.,535200,153,Dubrovačko-neretvanska,Vela Luka,Vela Luka,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/vela-luka-luksuzan-stan-3a-3-katu-prvi-red-mora-oglas-42251042
27.03.2024.,492000,152,Dubrovačko-neretvanska,Vela Luka,Vela Luka,4-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/vela-luka-luksuzan-stan-1a-1-katu-prvi-red-mora-oglas-42251040
27.03.2024.,425000,98,Dubrovačko-neretvanska,Korčula,�rnovo,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2017.,https://www.njuskalo.hr/nekretnine/otok-korcula-zrnovo-luksuzan-stan-1-katu-pogledom-more-oglas-42251038
27.03.2024.,239925,70,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,2022.,https://www.njuskalo.hr/nekretnine/deluxe-stan-bazenom-ekskluzivna-oaza-plazi-srcu-korcule-oglas-42179183
27.03.2024.,147750,49,Dubrovačko-neretvanska,Vela Luka,Vela Luka,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-more-oglas-42110497
27.03.2024.,127230,42,Dubrovačko-neretvanska,Vela Luka,Vela Luka,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/oaza-luksuza-more-oglas-42101661
27.03.2024.,174510,58,Dubrovačko-neretvanska,Vela Luka,Vela Luka,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/inovativni-luksuz-more-oglas-42101657
27.03.2024.,164610,54,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/oaza-luksuza-more-oglas-42101649
27.03.2024.,160530,53,Dubrovačko-neretvanska,Vela Luka,Vela Luka,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/oaza-luksuza-more-oglas-42101647
27.03.2024.,171090,57,Dubrovačko-neretvanska,Vela Luka,Vela Luka,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/impresivan-stan-more-oglas-42101645
27.03.2024.,173040,57,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/ekskluzivni-stan-more-oglas-42101644
27.03.2024.,174510,58,Dubrovačko-neretvanska,Vela Luka,Vela Luka,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-more-oglas-42101643
27.03.2024.,164820,54,Dubrovačko-neretvanska,Vela Luka,Vela Luka,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/raritet-more-oglas-42101640
27.03.2024.,173040,57,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/oaza-more-oglas-42101636
27.03.2024.,119000,84,Dubrovačko-neretvanska,Blato,Blato,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,1982.,https://www.njuskalo.hr/nekretnine/dvosobni-stan-blato-oglas-41795753
27.03.2024.,119000,79,Dubrovačko-neretvanska,Blato,Blato,2-sobni,U kući,Jednoetažni,Unknown,Unknown,Unknown,1982.,https://www.njuskalo.hr/nekretnine/jednosobni-stan-blato-oglas-41795746
27.03.2024.,85000,33,Dubrovačko-neretvanska,Ston,Ston,1-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,1965.,https://www.njuskalo.hr/nekretnine/peljesac-mali-stan-velikim-pogledom-more-stonu-oglas-41518191
27.03.2024.,100000,45,Dubrovačko-neretvanska,Korčula,�rnovo,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/jednosobni-stan-zrnovu-oglas-41302250
27.03.2024.,100000,45,Dubrovačko-neretvanska,Korčula,Korčula,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-blizini-grada-korcule-oglas-40810684
27.03.2024.,220000,90,Dubrovačko-neretvanska,Korčula,Korčula,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/dvosobni-stan-blizini-grada-korcule-oglas-40702274
27.03.2024.,204606,80,Dubrovačko-neretvanska,�upa Dubrova�ka,�iba�a,2-sobni,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/jednosoban-stan-potkrovljem-zupa-dubrovacka-oglas-40635798
27.03.2024.,201810,79,Dubrovačko-neretvanska,�upa Dubrova�ka,�iba�a,2-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-blizina-dubrovnika-zupa-dubrovacka-oglas-40635797
27.03.2024.,641200,160,Dubrovačko-neretvanska,Blato,Pri�ba,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Suteren,Unknown,https://www.njuskalo.hr/nekretnine/korcula-luksuzni-stan-prvi-red-mora-oglas-40466262
27.03.2024.,536400,134,Dubrovačko-neretvanska,Blato,Pri�ba,3-sobni,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/korcula-luksuzni-stan-bazenom-oglas-40466261
