Date,Price,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
15.02.2024.,230000,77,Zadarska,Zadar,Plovanija,3-sobni,U stambenoj zgradi,Jednoeta�ni,Unknown,A,2.,2024.,https://www.njuskalo.hr/nekretnine/zadar-plovanija-stan-77.80-m2-novogradnja-osuncan-top-oglas-42880122
15.02.2024.,195000,66,Zadarska,Zadar,Plovanija,3-sobni,U stambenoj zgradi,Jednoeta�ni,Unknown,A,1.,2024.,https://www.njuskalo.hr/nekretnine/zadar-plovanija-stan-66.05-m2-novogradnja-osuncan-oglas-42880121
14.02.2024.,217000,70,Zadarska,Vir,Vir,2-sobni,U stambenoj zgradi,Jednoeta�ni,Unknown,Unknown,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/vir-stan-prizemlju-novogradnji-70-m2-oglas-42386981
14.02.2024.,217700,70,Zadarska,Vir,Vir,2-sobni,U stambenoj zgradi,Jednoeta�ni,Unknown,Unknown,1.,2023.,https://www.njuskalo.hr/nekretnine/vir-stan-novogradnji-prvom-katu-70.20-m2-oglas-42386976
14.02.2024.,217700,70,Zadarska,Vir,Vir,2-sobni,U stambenoj zgradi,Jednoeta�ni,Unknown,Unknown,2.,2023.,https://www.njuskalo.hr/nekretnine/vir-stan-novogradnji-drugom-katu-70.20-m2-oglas-42386974
14.02.2024.,264000,98,Zadarska,Sveti Filip I Jakov,Sveti Filip i Jakov,3-sobni,U stambenoj zgradi,Jednoeta�ni,Unknown,Unknown,2.,2023.,https://www.njuskalo.hr/nekretnine/dvoetazni-stan-krovnom-terasom-pogledom-more-oglas-42346466
14.02.2024.,442700,116,Zadarska,Zadar,Vi�njik,2-sobni,U stambenoj zgradi,Jednoeta�ni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/zadar-visnjik-luksuzan-penthouse-novogradnji-116m2-oglas-41281509
14.02.2024.,399000,105,Zadarska,Zadar,Vi�njik,2-sobni,U stambenoj zgradi,Jednoeta�ni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/zadar-visnjik-luksuzan-stan-novogradnji-prizemlje-105m2-oglas-41272593
14.02.2024.,283500,70,Zadarska,Pako�tane,Pako�tane,3-sobni,U ku�i,Jednoeta�ni,Unknown,Unknown,2.,2023.,https://www.njuskalo.hr/nekretnine/stan-drugom-katu-blizini-mora-pakostane-b-oglas-42259170
13.02.2024.,290500,70,Zadarska,Pako�tane,Pako�tane,3-sobni,U stambenoj zgradi,Jednoeta�ni,Unknown,Unknown,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/stan-prizemlju-blizini-mora-pakostane-c-oglas-42267167
