Date,Price,Url
04.05.2024.,185000,https://www.njuskalo.hr/nekretnine/stan-bazenom-otoku-pagu-savrsena-investicija-vas-odmor-oglas-42903636
02.04.2024.,215000,https://www.njuskalo.hr/nekretnine/pag-novalja-apartman-pogledom-more-46.46-m2-ukljucenim-park-oglas-43280673
12.05.2024.,215000,https://www.njuskalo.hr/nekretnine/senj-etaza-kuce-3skl-zaseban-roh-bau-apartman-garaza-oglas-41624127
12.05.2024.,420595,https://www.njuskalo.hr/nekretnine/apartman-novalja-120.00-m2-novogradnja-vrt-oglas-41005794
12.05.2024.,305000,https://www.njuskalo.hr/nekretnine/stan-novalja-93.00-m2-novogradnja-oglas-40565615
12.05.2024.,130000,https://www.njuskalo.hr/nekretnine/prodaja-stan-43.48m2-novalja-oglas-39408859
12.05.2024.,195000,https://www.njuskalo.hr/nekretnine/prodaja-dvoetazni-stan-61.64m2-novalja-oglas-41668431
12.05.2024.,278000,https://www.njuskalo.hr/nekretnine/novalja-penthouse-2s-db-76m2-terasa-jacuzzi-oglas-43124878
12.05.2024.,257040,https://www.njuskalo.hr/nekretnine/novalja-73.44-m2-2s-db-balkonom-2-parkinga-oglas-43116739
12.05.2024.,315000,https://www.njuskalo.hr/nekretnine/novalja-otok-pag-2s-db-parking-vrt-85.43m2-oglas-43109119
12.05.2024.,257040,https://www.njuskalo.hr/nekretnine/novalja-73.44-m2-2s-db-balkonom-2-parkinga-oglas-43438224
12.05.2024.,187915,https://www.njuskalo.hr/nekretnine/stan-apartman-stara-novalja-otok-pag-blizina-mora-2s-db-oglas-43438223
12.05.2024.,187915,https://www.njuskalo.hr/nekretnine/stan-apartman-stara-novalja-otok-pag-blizina-mora-2s-db-oglas-43438222
12.05.2024.,298130,https://www.njuskalo.hr/nekretnine/novalja-moderna-novogradnja-86-m2-3s-db-terasom-oglas-43116735
12.05.2024.,298130,https://www.njuskalo.hr/nekretnine/novalja-86-m2-moderna-novogradnja-3s-db-terasom-oglas-43116733
12.05.2024.,270000,https://www.njuskalo.hr/nekretnine/novalja-pag-apartman-2s-db-parking-74-m2-oglas-43109118
12.05.2024.,640000,https://www.njuskalo.hr/nekretnine/orange-resort-oglas-42549620
11.05.2024.,155000,https://www.njuskalo.hr/nekretnine/suncani-apartman-pogledom-more-caski-otok-pag-61.26-m2-oglas-43452554
11.05.2024.,310000,https://www.njuskalo.hr/nekretnine/novalja-lux-trosobni-stan-oglas-42370351
11.05.2024.,238343,https://www.njuskalo.hr/nekretnine/novalja-stan-prodaja-dvosobni-kat-60-m2-oglas-43510687
11.05.2024.,365645,https://www.njuskalo.hr/nekretnine/stan-novalja-104.00-m2-novogradnja-4-sob-2-terase-pogled-more-oglas-42893896
11.05.2024.,303600,https://www.njuskalo.hr/nekretnine/stan-novalja-prodaja-92-m2-trosobni-4-terase-novogradnja-oglas-43283497
11.05.2024.,388675,https://www.njuskalo.hr/nekretnine/stan-novalja-111-m2-novogradnja-3-sob-prizemlje-vrt-blizu-plaze-oglas-42894230
11.05.2024.,253000,https://www.njuskalo.hr/nekretnine/stan-novalja-72.00-m2-novogradnja-3-sob-kat-blizu-plaze-oglas-42894214
11.05.2024.,301560,https://www.njuskalo.hr/nekretnine/stan-novalja-86-m2-novogradnja-3-sob-prizemlje-vrt-blizu-plaze-oglas-42894014
11.05.2024.,181230,https://www.njuskalo.hr/nekretnine/stan-novalja-51.00-m2-novogradnja-3-sob-terasa-blizu-plaze-babe-oglas-42893980
11.05.2024.,247000,https://www.njuskalo.hr/nekretnine/stan-novalja-63.00-m2-novogradnja-3-sob-kat-2-terase-pogled-oglas-42893378
11.05.2024.,149000,https://www.njuskalo.hr/nekretnine/stan-novalja-59.00-m2-2-sob-terasa-pogled-oglas-42894286
11.05.2024.,216125,https://www.njuskalo.hr/nekretnine/stan-novalja-62-m2-novogradnja-2-sob-prizemlje-vrt-blizu-plaze-oglas-42894042
11.05.2024.,252000,https://www.njuskalo.hr/nekretnine/stan-novalja-63.00-m2-novogradnja-3-sob-pogled-more-oglas-42893337
11.05.2024.,199000,https://www.njuskalo.hr/nekretnine/stan-novalja-205.00-m2-oglas-42929141
11.05.2024.,207760,https://www.njuskalo.hr/nekretnine/stan-novalja-1s-db-oglas-43706590
11.05.2024.,206185,https://www.njuskalo.hr/nekretnine/penthouse-novalja-1s-db-oglas-43706589
11.05.2024.,231000,https://www.njuskalo.hr/nekretnine/penthouse-novalja-2s-db-oglas-43706588
11.05.2024.,210700,https://www.njuskalo.hr/nekretnine/stan-novalja-1s-db-oglas-43706587
11.05.2024.,237265,https://www.njuskalo.hr/nekretnine/stan-novalja-2s-db-oglas-43706586
11.05.2024.,236285,https://www.njuskalo.hr/nekretnine/stan-novalja-2s-db-oglas-43706585
11.05.2024.,110000,https://www.njuskalo.hr/nekretnine/jednosoban-stan-gajcu-novalja-42.37m2-oglas-43706164
11.05.2024.,220000,https://www.njuskalo.hr/nekretnine/dva-jednosobna-stana-gajcu-novalja-84.74m2-oglas-43706158
10.05.2024.,147000,https://www.njuskalo.hr/nekretnine/stan-stara-novalja-oglas-43287092
10.05.2024.,125000,https://www.njuskalo.hr/nekretnine/novalja-put-lokvice-stan-povrsine-40.80-m2-pogledom-more-oglas-41397493
10.05.2024.,280000,https://www.njuskalo.hr/nekretnine/novalja-novogradnja-3-sobni-stan-80-m2-vrt-63-m2-2-parkinga-oglas-43532080
10.05.2024.,303600,https://www.njuskalo.hr/nekretnine/novalja-trosobni-stan-4-terase-2-parkirna-mjesta-drugi-kat-oglas-42868642
