Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
09.05.2024.,709,74358,45.62009475772703,18.63360300159428,43,Osječko-baranjska,Darda,Darda,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/novogradnja-dvosobni-43.74m2-solar-dizalice-topline-2-kat-bgaraza-oglas-42567302
09.05.2024.,558,175365,45.55659694742288,18.726405541530312,65,Osječko-baranjska,Osijek,Donji grad,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/ekskluzivna-lokacija-luksuzni-stanovi-65m2.114m2.130m2donji-grad-oglas-43427953
09.05.2024.,3908,159000,45.55863336606403,18.667881159508788,135,Osječko-baranjska,Osijek,Gornji grad / Centar,5,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/uzi-centar-sesterosoban-135m2-stambenu-poslovnu-namjenu-2-kat-oglas-40470598
09.05.2024.,178,244200,45.560863799448,18.727639853823,113,Osječko-baranjska,Osijek,Donji grad,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/osijek-donji-grad-stan-1-katu-urbanoj-vili-109-m2-pogledom-oglas-43272284
09.05.2024.,363,201419,45.5647013,18.6476449,106,Osječko-baranjska,Osijek,Retfala,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/osijek-retfala-trosoban-stan-urbanoj-vili-1-kat-106m2-oglas-43090239
09.05.2024.,317,195776,45.5647013,18.6476449,103,Osječko-baranjska,Osijek,Retfala,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/osijek-retfala-trosoban-stan-urbanoj-vili-2-kat-103m2-oglas-43090238
09.05.2024.,66,200000,45.5647013,18.6476449,95,Osječko-baranjska,Osijek,Retfala,3,U stambenoj zgradi,Višeetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/retfala-trosoban-stan-83.36-m2-dvoristem-120-m2-oglas-43691172
08.05.2024.,3012,299999,45.562540172059,18.64835333281,115,Osječko-baranjska,Osijek,Retfala,4,U stambenoj zgradi,Jednoetažni,Potpuno namješten,A,2.,2022.,https://www.njuskalo.hr/nekretnine/luksuzni-stan-stenjevec-vrt-garaza-vrhunska-oprema-idealno-oglas-42532463
08.05.2024.,213,2400,45.56492771715603,18.64507555961609,84,Osječko-baranjska,Osijek,Retfala,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-84.55-m2-novogradnja-3-soban-oglas-43485767
08.05.2024.,224,2500,45.56492771715603,18.64507555961609,59,Osječko-baranjska,Osijek,Retfala,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2024.,https://www.njuskalo.hr/nekretnine/stan-osijek-59.57-m2-novogradnja-3-soban-oglas-43485706
