Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
13.06.2023.,853,1236690,44.104581050942,15.234540535474,207,Zadarska,Zadar,Kolovare,3,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,Suteren,2023.,https://www.njuskalo.hr/nekretnine/stan-vili-kraj-mora-267-m2-zadar-oglas-40347368
13.06.2023.,1045,1606350,44.104889212632,15.234368874097,267,Zadarska,Zadar,Kolovare,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2023.,https://www.njuskalo.hr/nekretnine/stan-vili-kraj-mora-267-m2-zadar-oglas-40347367
12.06.2023.,7258,275000,44.455050662957,15.028696060181005,117,Zadarska,Pag,Pag,4,U stambenoj zgradi,Jednoetažni,Potpuno namješten,A,3.,2015.,https://www.njuskalo.hr/nekretnine/stan-pag-61.4-m2-oglas-16026428
30.05.2023.,1137,520000,44.113787998843,15.226553998479,130,Zadarska,Zadar,Poluotok,4,U stambenoj zgradi,Dvoetažni,Potpuno namješten,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-zadar-130.00-m2-oglas-39863228
30.05.2023.,1462,581000,44.132189904825,15.211909697811,89,Zadarska,Zadar,Borik,2,U stambenoj zgradi,Jednoetažni,Za renoviranje,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/borik-stan-izvrsna-lokacija-oglas-38052752
13.05.2023.,843,330000,44.136929257199,15.227566792035,101,Zadarska,Zadar,Borik,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2017.,https://www.njuskalo.hr/nekretnine/stan-prizemlje-velikim-vrtom-pogled-more-mirna-lokacija-top-oglas-40452082
11.05.2023.,273,499000,44.476261242524,14.922781589737,122,Zadarska,Kolan,Mandre,4,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/stan-s1-novogradnja-pag-mandre-122-m2-4-soban-oglas-40436848
11.05.2023.,304,499000,44.476702928215,14.923188867733,125,Zadarska,Kolan,Mandre,4,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/stan-s2-novogradnja-pag-mandre-125-m2-4-soban-oglas-40436847
11.05.2023.,283,499000,44.475745257132,14.924300469067,120,Zadarska,Kolan,Mandre,4,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/stan-s3-novogradnja-pag-mandre-120-m2-4-soban-oglas-40436846
04.04.2023.,1286,450000,44.131985749542,15.217717720532,122,Zadarska,Zadar,Borik,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/borik-prizemlje-vrtom-bazenom-122m2-top-lokacija-oglas-40156213
16.03.2023.,396,452215,44.249803500925,15.129529212781,137,Zadarska,Privlaka,Privlaka,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2023.,https://www.njuskalo.hr/nekretnine/privlaka-ekskluzivan-stan-novogradnja-137-m2-loggia-dvije-terase-oglas-39979393
08.03.2023.,806,202478,Unknown,Unknown,69,Zadarska,Privlaka,Privlaka,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2023.,https://www.njuskalo.hr/nekretnine/privlaka-novogradnja-3-red-mora-stan-69.8-m2-1-kat-alu-dizal-top-oglas-39909133
09.02.2023.,1529,310000,44.133179313429,15.229015184903,91,Zadarska,Zadar,Mocire,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-prodaja-zadar-91.4m2-oglas-39652597
08.02.2023.,1205,600000,44.115519807195,15.226086212659,96,Zadarska,Zadar,Poluotok,4,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/zadar-kalelarga-luksuzno-namjesten-stan-96-m2-3-kat-top-oglas-39644812
13.01.2023.,1106,336000,44.121234887174,15.247286392712,104,Zadarska,Zadar,Stanovi,2,U stambenoj zgradi,Višeetažni,Unknown,Unknown,Suteren,Unknown,https://www.njuskalo.hr/nekretnine/prodaja-6-ekskluzivnih-stanova-top-lokacija-gradu-visnjik-novogr-oglas-39392892
04.08.2022.,551,396900,44.170577642035,15.192774468353,132,Zadarska,Zadar - Okolica,Kožino,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/kozino-luksuzni-dvosoban-stan-prizemlju-vrtom-oglas-38180825
04.08.2022.,788,241200,Unknown,Unknown,80,Zadarska,Zadar - Okolica,Kožino,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/kozino-luksuzni-jednosoban-stan-prvom-katu-novogradnja-oglas-38180824
02.12.2021.,4853,480000,44.114071693768,15.224069191479,139,Zadarska,Zadar,Poluotok,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,1895.,https://www.njuskalo.hr/nekretnine/zadar-poluotok-hotel-zagreb-stan-139-m2-rivi-top-oglas-36163360
12.01.2019.,2975,215000,44.10874607449,15.238913870028,82,Zadarska,Zadar,Jazine,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-zadar-82m2-oglas-27435734
09.04.2024.,187,327000,43.917593843093,15.510471086009,70,Zadarska,Pakoštane,Pakoštane,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2023.,https://www.njuskalo.hr/nekretnine/stan-drugom-katu-blizini-mora-pakostane-d-oglas-42267158
09.04.2024.,330,243500,44.05451761512,15.323140807279,78,Zadarska,Sukošan,Sukošan,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2023.,https://www.njuskalo.hr/nekretnine/zadar-sukosan-luksuzni-stan-drugom-katu-novogradnji-78.06-m2-oglas-41153609
09.04.2024.,771,370000,43.915551046737,15.510182007456,126,Zadarska,Pakoštane,Pakoštane,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2023.,https://www.njuskalo.hr/nekretnine/palace-posebna-ponuda-troetazni-penthouse-krovnom-terasom-126-m2-oglas-40763482
09.04.2024.,364,243500,44.054760901976,15.323117741805,78,Zadarska,Sukošan,Sukošan,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2023.,https://www.njuskalo.hr/nekretnine/sukosan-luksuzni-stan-drugom-katu-novogradnji-78-m2-oglas-41153610
09.04.2024.,64,165000,44.141089146899,15.242720948292,50,Zadarska,Zadar,Bokanjac,1,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,Unknown,https://www.njuskalo.hr/nekretnine/bokanjac-stanovi-prodaju-oglas-43407549
09.04.2024.,845,487700,44.13027576172698,15.217039022936376,102,Zadarska,Zadar,Borik,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-marina-project-zadar-102.00-m2-novogradnja-oglas-39420770
09.04.2024.,2909,1396090,44.134360152083,15.20895212552,207,Zadarska,Zadar,Borik,3,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,3.,2022.,https://www.njuskalo.hr/nekretnine/stan-marina-project-zadar-207.00-m2-novogradnja-oglas-36624125
09.04.2024.,1834,764880,44.134360152083,15.20895212552,174,Zadarska,Zadar,Borik,3,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,3.,2022.,https://www.njuskalo.hr/nekretnine/stan-marina-project-zadar-174.00-m2-novogradnja-oglas-36621191
09.04.2024.,1752,435875,44.134360152083,15.20895212552,124,Zadarska,Zadar,Borik,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2022.,https://www.njuskalo.hr/nekretnine/stan-marina-project-zadar-124.00-m2-novogradnja-oglas-36620557
09.04.2024.,73,415000,Unknown,Unknown,99,Zadarska,Zadar,Poluotok,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,4.,Unknown,https://www.njuskalo.hr/nekretnine/zadar-poluotok-komforni-trosobni-stan-kalelargi-oglas-43403404
09.04.2024.,432,312642,44.128743440839,15.234632319356,94,Zadarska,Zadar,Belafuža,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/dvosoban-komforan-stan-vrtom-oglas-41395392
09.04.2024.,2950,456000,44.118180817027,15.230580486768,76,Zadarska,Zadar,Branimirova obala,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,4.,Unknown,https://www.njuskalo.hr/nekretnine/luksuzan-dvosoban-stan-prvi-red-mora-branimirovoj-obali-zadru-oglas-39459185
08.04.2024.,795,250000,43.898205938079,15.427772343409,100,Zadarska,Tkon,Tkon,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-tkon-100m2-oglas-41586834
08.04.2024.,1346,159000,44.134357730208,15.21225335155,35,Zadarska,Zadar,Borik,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,1958.,https://www.njuskalo.hr/nekretnine/potpuno-namjesten-stan-70m-mora-35m2-oglas-42171225
08.04.2024.,1121,150000,44.178939448034,15.657195775407,65,Zadarska,Obrovac,Kruševo,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2007.,https://www.njuskalo.hr/nekretnine/prvi-red-mora-ureden-stan-oglas-41586622
08.04.2024.,517,212500,43.917510370577,15.510339804028,62,Zadarska,Pakoštane,Pakoštane,2,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,2010.,https://www.njuskalo.hr/nekretnine/kompletno-namjesten-stan-pakostane-oglas-41578580
08.04.2024.,194,325000,44.258593943965,15.137948796246,94,Zadarska,Privlaka,Privlaka,2,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/privlaka-luksuzan-stan-vlastitim-vrtom-novogradnji-94.85-m2-oglas-41221629
08.04.2024.,102,239136,43.963267738977,15.427952750064,76,Zadarska,Sveti Filip I Jakov,Sveti Filip i Jakov,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/sveti-filip-jakov-stan-pogledom-more-s5-76.72-m2-oglas-42736834
08.04.2024.,1007,151000,44.198630284954,15.681012339067,62,Zadarska,Obrovac,Obrovac,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,1986.,https://www.njuskalo.hr/nekretnine/stan-obrovac-1-red-rijeke-zrmanje-oglas-41386899
08.04.2024.,969,150000,44.299168268179,15.297239349993,80,Zadarska,Ražanac,Rtina,3,U kući,Jednoetažni,Unknown,Unknown,Visoko potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/rtina-apartman-terasom-pogledom-more-oglas-41386855
08.04.2024.,1189,387000,43.916411240475,15.506529485852,172,Zadarska,Pakoštane,Pakoštane,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/projekt-pakostane-2-kat-krovna-terasa-bazen-raspolaganju-oglas-38068686
08.04.2024.,1104,299160,43.916411240475,15.506529485852,129,Zadarska,Pakoštane,Pakoštane,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/projekt-pakostane-stan-prizemlju-vrt-bazen-oglas-38068508
08.04.2024.,1306,510000,44.174469189954,15.190784224258,141,Zadarska,Zadar - Okolica,Kožino,3,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-kozino-141.00-m2-novogradnja-oglas-35943637
08.04.2024.,1343,510000,44.17492124559024,15.19364364852711,150,Zadarska,Zadar - Okolica,Kožino,3,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,Penthouse,Unknown,https://www.njuskalo.hr/nekretnine/penthouse-kozino-zgrada-b-blizina-mora-novogradnja-oglas-35943566
08.04.2024.,3481,800000,44.111824509261,15.227095933438,200,Zadarska,Zadar,Poluotok,5,U stambenoj zgradi,Višeetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/prodaje-se-zgrada-centru-grada-zadra-oglas-37080883
08.04.2024.,1125,309960,43.916411240475,15.506529485852,91,Zadarska,Pakoštane,Pakoštane,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/projekt-pakostane-91.44-m2-novogradnja-1-kat-oglas-38068547
