Date,Price,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
20.03.2024.,155000,47,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-gaj-novalja-47.97-m2-oglas-43218181
15.03.2024.,130000,40,Ličko-senjska,Senj,Senj,1,U stambenoj zgradi,Jednoetažni,Potpuno namješten,A,Unknown,2003.,https://www.njuskalo.hr/nekretnine/prodaje-se-stan-senju-oglas-41525579
13.03.2024.,169575,59,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,Suteren,2023.,https://www.njuskalo.hr/nekretnine/apartman-s1-skuncini-stani-novalja-59.00-m2-novogradnja-oglas-42450637
13.03.2024.,145000,53,Ličko-senjska,Novalja,Stara Novalja,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-stara-novalja-53.00-m2-oglas-42203026
13.03.2024.,303600,92,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/apartman-a3-novalja-92.00-m2-novogradnja-oglas-39765328
13.03.2024.,191000,54,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/apartman-a3-novalja-54.00-m2-novogradnja-oglas-42281162
13.03.2024.,190000,54,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-novalja-54.00-m2-novogradnja-oglas-42281138
13.03.2024.,412000,117,Ličko-senjska,Novalja,Novalja,5,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-s1-novalja-117.00-m2-novogradnja-oglas-42281102
13.03.2024.,188860,53,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-novalja-50.00-m2-novogradnja-oglas-42281060
13.03.2024.,216125,61,Ličko-senjska,Novalja,Novalja,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/apartman-a0.1-novalja-58.00-m2-novogradnja-oglas-42280998
13.03.2024.,181125,51,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-novalja-48.00-m2-novogradnja-oglas-42280945
13.03.2024.,170000,60,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-gajac-novalja-60.00-m2-oglas-42280265
13.03.2024.,364490,104,Ličko-senjska,Novalja,Novalja,4,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2024.,https://www.njuskalo.hr/nekretnine/stan-novalja-97.00-m2-novogradnja-oglas-42280852
13.03.2024.,191400,58,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-s2-novalja-jadranski-put-58.00-m2-oglas-42818854
13.03.2024.,196350,59,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/apartman-a2-novalja-jadranski-put-59.00-m2-oglas-42816338
13.03.2024.,193050,58,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/stan-s3-novalja-58.00-m2-novogradnja-oglas-42816236
13.03.2024.,193050,58,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-s2-novalja-jadranski-put-58.00-m2-oglas-42815946
13.03.2024.,244335,69,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2024.,https://www.njuskalo.hr/nekretnine/stan-s2.3-novalja-66.00-m2-novogradnja-oglas-42280921
13.03.2024.,290185,82,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-0.1-novalja-gaj-82.00-m2-oglas-42883283
13.03.2024.,325050,98,Ličko-senjska,Novalja,Novalja,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/stan-s3-penthouse-novalja-jadranski-put-98.00-m2-oglas-42816504
13.03.2024.,196350,59,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/apartman-a1-novalja-59.00-m2-oglas-42816018
12.03.2024.,75000,55,Ličko-senjska,Otočac,Otočac,2,U stambenoj zgradi,Jednoetažni,Djelomično namješten,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-otocac-55.22-m2-oglas-43143218
09.03.2024.,274000,69,Ličko-senjska,Novalja,Stara Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-novalja-69m2-oglas-40720751
17.02.2024.,124000,47,Ličko-senjska,Novalja,Novalja,2,U stambenoj zgradi,Dvoetažni,Potpuno namješten,B,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-novalja-47.00-m2-oglas-42176857
13.02.2024.,98880,32,Ličko-senjska,Novalja,Novalja,1,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,2017.,https://www.njuskalo.hr/nekretnine/potpuno-opremljen-stan-500m-mora-novalja-oglas-41631908
13.02.2024.,199000,58,Ličko-senjska,Senj,Senj,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Visoko prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/senj-stan-2-red-mora-oglas-42862762
13.02.2024.,199000,58,Ličko-senjska,Senj,Senj,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/senj-stan-1s-db-2-red-mora-oglas-42862757
10.02.2024.,380000,145,Ličko-senjska,Novalja,Novalja,4,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,Penthouse,2003.,https://www.njuskalo.hr/nekretnine/dvoetazni-penthouse-novalja-145.00-m2-50-m-mora-oglas-41209187
05.02.2024.,195000,40,Ličko-senjska,Senj,Senj,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/senj-1s-db-stan-prekranim-pogledom-oglas-42768856
15.01.2024.,120000,55,Ličko-senjska,Karlobag,Karlobag,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,1990.,https://www.njuskalo.hr/nekretnine/karlobag-stan-55-m2-lodom-25-m2-vrt-200-m2-oglas-42353237
08.01.2024.,182000,57,Ličko-senjska,Senj,Senj,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,1.,1984.,https://www.njuskalo.hr/nekretnine/stan-senj-57.00-m2-1-kat-panoramski-pogled-oglas-41651776
04.12.2023.,85000,67,Ličko-senjska,Gospić - Okolica,Lički Osik,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-67-m2-licki-osik-adaptiran-sve-oglas-41029922
01.12.2023.,208196,67,Ličko-senjska,Novalja,Novalja,2,U stambenoj zgradi,Jednoetažni,Unknown,A,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/projekt-novalja-5-5-zgrada-bazenima-6-apartmana-oglas-41791686
18.11.2023.,135000,86,Ličko-senjska,Senj,Senj,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-centru-senj-oglas-34523086
10.11.2023.,170000,60,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,A,1.,Unknown,https://www.njuskalo.hr/nekretnine/novalja-pag-2s-db-apartman-61-m2-oglas-41755403
01.11.2023.,223975,72,Ličko-senjska,Novalja,Novalja,2,U stambenoj zgradi,Jednoetažni,Unknown,A,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/projekt-novalja-5-5-zgrada-bazenima-6-apartmana-oglas-41791685
01.11.2023.,189782,61,Ličko-senjska,Novalja,Novalja,2,U stambenoj zgradi,Jednoetažni,Unknown,A,1.,2023.,https://www.njuskalo.hr/nekretnine/projekt-novalja-5-5-zgrada-bazenima-6-apartmana-oglas-41791684
24.10.2023.,350000,99,Ličko-senjska,Novalja,Novalja,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2022.,https://www.njuskalo.hr/nekretnine/stan-novalja-99.00-m2-novogradnja-oglas-40327237
17.10.2023.,450000,101,Ličko-senjska,Senj,Senj,5,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/senj-predivan-stan-1-red-mora-101-m2-oglas-41402610
10.08.2023.,185000,78,Ličko-senjska,Senj,Senj,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/prodaje-se-prekrasan-stan-samom-centru-grada-oglas-41140797
31.07.2023.,380000,165,Ličko-senjska,Karlobag,Karlobag,5,U kući,Dvoetažni,Nenamješten,Unknown,Unknown,1997.,https://www.njuskalo.hr/nekretnine/tri-stana-kuci-karlobag-165.00-m2-59.22-m2-60.82-m2-45.46-m2-oglas-41042824
23.07.2023.,150000,51,Ličko-senjska,Novalja,Novalja,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-novalja-51.00-m2-novogradnja-oglas-35264246
22.12.2022.,155000,55,Ličko-senjska,Novalja,Novalja,Unknown,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/novalja-apartman-blizini-plaza-55-m2-oglas-39103383
21.10.2022.,110000,41,Ličko-senjska,Senj,Senj,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Suteren,Unknown,https://www.njuskalo.hr/nekretnine/prodaje-se-stan-senju-oglas-38795218
28.04.2021.,35000,45,Ličko-senjska,Otočac,Otočac,3,U kući,Jednoetažni,Za renoviranje,E,Prizemlje,1968.,https://www.njuskalo.hr/nekretnine/otocac-dvosobni-stan-45-m2-garaza-dvorisna-zgrada-oglas-34435865
26.07.2019.,25000,54,Ličko-senjska,Vrhovine,Vrhovine,2,U stambenoj zgradi,Jednoetažni,Unknown,E,1.,Unknown,https://www.njuskalo.hr/nekretnine/vrhovine-centar-stan-adaptaciju-katu-oglas-29112210
21.11.2018.,70000,82,Ličko-senjska,Otočac,Otočac,3,U kući,Dvoetažni,Unknown,Unknown,1.,1968.,https://www.njuskalo.hr/nekretnine/otocac-centar-stan-kuci-oglas-27019920
