Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
09.05.2024.,1182,116600,45.169659850123,18.030007512088,53,Brodsko-posavska,Slavonski Brod,Livada,2,U stambenoj zgradi,Jednoetažni,Unknown,A,1.,2024.,https://www.njuskalo.hr/nekretnine/stambeno-naselje-green-meadow-dvosobni-stan-53-m2-1-2-kat-novogra-oglas-43256094
09.05.2024.,622,130200,45.168393165985,18.029450635642,62,Brodsko-posavska,Slavonski Brod,Livada,3,U stambenoj zgradi,Jednoetažni,Unknown,A,1.,2024.,https://www.njuskalo.hr/nekretnine/najava-projekta-green-meadow-trosobni-stan-62-m2-1-2-kat-novogradn-oglas-43256092
09.05.2024.,1859,282200,45.159501691428,18.012971445847,112,Brodsko-posavska,Slavonski Brod,Centar,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/j-j-strossmayera-luksuzna-novogradnja-penthouse-94.75-m2-oglas-41803276
09.05.2024.,2546,91200,45.17477,18.043041,57,Brodsko-posavska,Slavonski Brod,Šestinac,3,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/novogradnja-stanovi-oglas-43325684
09.05.2024.,2925,135000,45.153477,18.02969,61,Brodsko-posavska,Slavonski Brod,Mikrorajon,3,U stambenoj zgradi,Jednoetažni,Potpuno namješten,B,Prizemlje,2018.,https://www.njuskalo.hr/nekretnine/stan-slavonski-brod-62.7-m-potpuno-namjesten-oglas-43326338
08.05.2024.,8829,220000,45.160639095329,18.003206849098,110,Brodsko-posavska,Slavonski Brod,Plavo Polje,4,U stambenoj zgradi,Jednoetažni,Unknown,A+,4.,2024.,https://www.njuskalo.hr/nekretnine/stan-slavonski-brod-69.00-m2-novogradnja-oglas-41402510
08.05.2024.,11242,83000,45.159656476246,18.013658815079,67,Brodsko-posavska,Slavonski Brod,Slavonija 1,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,4.,1982.,https://www.njuskalo.hr/nekretnine/stan-prodaja-slavonski-brod-67.29m2-oglas-40881429
08.05.2024.,2409,60000,45.148356280415,18.03593041838,35,Brodsko-posavska,Slavonski Brod,Mikrorajon,1,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,4.,Unknown,https://www.njuskalo.hr/nekretnine/kompletno-renoviran-stan-mikrorajonu-oglas-43466478
08.05.2024.,10311,155000,45.158635304802,18.024772162331,118,Brodsko-posavska,Slavonski Brod,Marsonija,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,2010.,https://www.njuskalo.hr/nekretnine/stan-prodaja-slavonski-brod-88.03m2-oglas-25201677
08.05.2024.,1758,122000,Unknown,Unknown,66,Brodsko-posavska,Slavonski Brod,Centar,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-slavonski-brod-66.54m2-oglas-43224378
08.05.2024.,4642,75000,45.161244072767,18.006017988792,68,Brodsko-posavska,Slavonski Brod,Plavo Polje,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,1948.,https://www.njuskalo.hr/nekretnine/stan-prodaja-slavonski-brod-68.36m2-oglas-42474047
08.05.2024.,2535,105000,45.183880324135,18.002490972349,78,Brodsko-posavska,Slavonski Brod,Brodsko Vinogorje,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Visoko prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-brodsko-vinogorje-78.32m2-oglas-42888433
