Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
10.05.2024.,162,180404,46.392462280107,16.424704396894,64,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,3.,Unknown,https://www.njuskalo.hr/nekretnine/cakovec-3-kat-sjb-303-64.43-m2-oglas-42654419
10.05.2024.,146,240184,46.392921912727,16.425630221451,85,Međimurska,Čakovec,Globetka,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,3.,Unknown,https://www.njuskalo.hr/nekretnine/cakovec-3-kat-sjb-305-85.78-m2-oglas-42654417
10.05.2024.,216,287924,46.392887388391,16.423450600861,102,Međimurska,Čakovec,Globetka,4,U stambenoj zgradi,Jednoetažni,Unknown,A+,3.,Unknown,https://www.njuskalo.hr/nekretnine/cakovec-3-kat-sjb-306-102.83-m2-penthouse-oglas-42654416
10.05.2024.,253,319004,46.392790270914,16.425006772216,113,Međimurska,Čakovec,Globetka,4,U stambenoj zgradi,Jednoetažni,Unknown,A+,3.,Unknown,https://www.njuskalo.hr/nekretnine/cakovec-3-kat-sjb-310-113.93-m2-penthouse-oglas-42654413
10.05.2024.,193,278180,46.392162531476,16.425258312249,99,Međimurska,Čakovec,Globetka,4,U stambenoj zgradi,Jednoetažni,Unknown,A+,3.,Unknown,https://www.njuskalo.hr/nekretnine/cakovec-3-kat-sjb-312-99.35-m2-penthouse-oglas-42654412
10.05.2024.,213,167778,46.393098597284,16.424813209885,64,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,Unknown,https://www.njuskalo.hr/nekretnine/cakovec-1-kat-sjb-103-64.53-m2-oglas-42654455
09.05.2024.,415,238000,46.38962098185929,16.43191012304158,123,Međimurska,Čakovec,Centar,4,U stambenoj zgradi,Jednoetažni,Nenamješten,A,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-cetverosoban-stan-prizemlju-oglas-43678329
08.05.2024.,1591,123435,46.397069540751,16.489157461246,82,Međimurska,Čakovec - Okolica,Pribislavec,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/pribislavec-cetverosobni-stan-urbanoj-vili-oglas-38487566
08.05.2024.,729,143125,46.391568733149,16.425357188481,57,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-41871149
08.05.2024.,514,151938,46.391951336471,16.42644861844,60,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-41871146
08.05.2024.,507,286000,46.39279785757,16.424873035644,114,Međimurska,Čakovec,Globetka,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-41871145
08.05.2024.,434,191625,46.392221524366,16.424254926843,76,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-41871143
08.05.2024.,3054,350000,46.379625797854,16.442201532593,169,Međimurska,Čakovec,Jug,5,U stambenoj zgradi,Dvoetažni,Unknown,A+,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/vrhunski-arhitektonski-projekt-vrhunska-izvedba-vrhunska-lokacija-oglas-38454738
08.05.2024.,553,191625,46.393708285178,16.427397264053,76,Međimurska,Čakovec,Globetka,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-41871147
08.05.2024.,4354,197500,46.3831313140206,16.430315881196833,169,Međimurska,Čakovec,Martane,5,U kući,Višeetažni,Nenamješten,C,Visoko prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-cakovec-169.00-m2-oglas-41473034
08.05.2024.,2762,1350,46.39342748902928,16.480693019755762,82,Međimurska,Pribislavec,Pribislavec,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2022.,https://www.njuskalo.hr/nekretnine/stan-pribislavec-82.29-m2-novogradnja-oglas-39455478
08.05.2024.,199,140450,46.38331564156447,16.43352519481983,53,Međimurska,Čakovec,Martane,2,U stambenoj zgradi,Višeetažni,Unknown,A+,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/pretprodaja-cakovec-ulica-martane-2-sobni-stan-53.00-m2-prizemlje-oglas-43686452
08.05.2024.,597,129055,46.379193468165,16.434146761894,48,Međimurska,Čakovec,Martane,2,U stambenoj zgradi,Višeetažni,Unknown,A,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-cakovec-48.00-m2-novogradnja-oglas-40590563
08.05.2024.,1001,146810,46.379193468165,16.434146761894,55,Međimurska,Čakovec,Martane,2,U stambenoj zgradi,Višeetažni,Unknown,A,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/pretprodaja-cakovec-ulica-martane-2-sobni-stan-55.40-m2-prodaja-oglas-40590700
08.05.2024.,775,232935,46.379193468165,16.434146761894,87,Međimurska,Čakovec,Martane,3,U stambenoj zgradi,Višeetažni,Unknown,A,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/pretprodaja-cakovec-ulica-martane-3-sobni-stan-87.90-m2-2-kat-oglas-40590743
08.05.2024.,816,129585,46.379193468165,16.434146761894,48,Međimurska,Čakovec,Martane,2,U stambenoj zgradi,Višeetažni,Unknown,A,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/pretprodaja-cakovec-ulica-martane-2-sobni-stan-48.90-m2-prizemlje-oglas-40590803
08.05.2024.,8895,95000,46.388496706202,16.435049586347,66,Međimurska,Čakovec,Centar,3,U stambenoj zgradi,Dvoetažni,Unknown,C,1.,1994.,https://www.njuskalo.hr/nekretnine/top-lokacija-cakovec-stan-66m2-centar-2-parkirna-mjesta-oglas-39230566
08.05.2024.,1253,250000,46.381857583849,16.432558684294,113,Međimurska,Čakovec,Martane,4,U stambenoj zgradi,Dvoetažni,Potpuno namješten,Unknown,2.,2009.,https://www.njuskalo.hr/nekretnine/prekrasan-cetverosobni-dvoetazni-stan-cakovcu-oglas-42927245
08.05.2024.,1451,106000,46.397889240097,16.488884329357,82,Međimurska,Pribislavec,Pribislavec,4,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,Prizemlje,2022.,https://www.njuskalo.hr/nekretnine/novogradnja-stan-pribislavcu-82.29m2-oglas-40421065
08.05.2024.,1209,106000,Unknown,Unknown,82,Međimurska,Pribislavec,Pribislavec,4,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,1.,2022.,https://www.njuskalo.hr/nekretnine/novogradnja-stan-pribislavcu-82.29m2-oglas-40421064
08.05.2024.,300,185000,46.382068565482,16.431815398294,146,Međimurska,Čakovec,Martane,4,U stambenoj zgradi,Dvoetažni,Roh-bau,A,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/cakovec-martane-urbana-vila-4-stambene-jedinice-oglas-43678425
08.05.2024.,292,130000,46.382068565482,16.431815398294,66,Međimurska,Čakovec,Martane,3,U stambenoj zgradi,Dvoetažni,Roh-bau,A,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/cakovec-martane-urbana-vila-4-stambene-jedinice-oglas-43678397
08.05.2024.,440,185965,46.390573100551,16.423593118407,71,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-42654930
08.05.2024.,411,158015,46.390573100551,16.423593118407,60,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-42654915
08.05.2024.,849,223275,46.39174583452202,16.428030761999572,90,Međimurska,Čakovec,Globetka,3,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-42107032
08.05.2024.,1588,137690,46.390573100551,16.423593118407,49,Međimurska,Čakovec,Globetka,1,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,4.,2023.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-41918550
08.05.2024.,906,205465,46.390573100551,16.423593118407,79,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,1.,2023.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-41918515
08.05.2024.,1038,155272,46.390573100551,16.423593118407,59,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,1.,2023.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-41918503
08.05.2024.,1405,285740,46.393496407593396,16.42800092642146,102,Međimurska,Čakovec,Globetka,4,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,4.,2023.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-41875269
08.05.2024.,876,262656,46.390573100551,16.423593118407,97,Međimurska,Čakovec,Globetka,3,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,2.,2023.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-41875208
08.05.2024.,1236,171801,46.390573100551,16.423593118407,63,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,2.,2023.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-41875228
08.05.2024.,804,229581,46.393496407593,16.428000926421,85,Međimurska,Čakovec,Globetka,3,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,2.,2023.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-41875188
08.05.2024.,843,224484,46.390573100551,16.423593118407,86,Međimurska,Čakovec,Globetka,4,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,1.,2023.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-41875165
08.05.2024.,2504,112554,46.393496407593,16.428000926421,43,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,1.,2023.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-41875150
08.05.2024.,1811,127010,46.390573100551,16.423593118407,48,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,1.,2023.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-41875133
08.05.2024.,821,185198,46.390573100551,16.423593118407,71,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,1.,2023.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-41875058
08.05.2024.,833,165698,46.390573100551,16.423593118407,63,Međimurska,Čakovec,Globetka,2,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,1.,2023.,https://www.njuskalo.hr/nekretnine/cakovec-galerija-sjever-novogradnja-oglas-41875036
