Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
10.05.2024.,2164,570000,42.675630894368,18.129675944889,159,Dubrovačko-neretvanska,Dubrovnik - Okolica,Rožat,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/eksluzivno-penthous-pogledom-rijeku-dubrovacku-ponudi-du-oglas-40694556
10.05.2024.,4837,399000,42.644181757512,18.118336839433,68,Dubrovačko-neretvanska,Dubrovnik,Ploče,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/moderan-dvosoban-stan-ocaravajucim-pogledom-otok-lokrum-oglas-40482960
10.05.2024.,1915,369000,42.947760472629,17.167760689105,129,Dubrovačko-neretvanska,Korčula,Korčula,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/korcula-dvoetazni-penthouse-novogradnji-pogled-more-129-m2-oglas-40513702
10.05.2024.,2026,540000,42.942235762126,17.105704121608,99,Dubrovačko-neretvanska,Korčula,Žrnovo,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/korcula-komforan-jednosoban-stan-pogledom-vrt-izgradnji-oglas-37716130
10.05.2024.,6539,268000,42.65278974459,18.088156430008,66,Dubrovačko-neretvanska,Dubrovnik,Gruž,2,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,4.,Unknown,https://www.njuskalo.hr/nekretnine/dubrovnik-stan-66-m2-izvrsnoj-lokaciji-pogledom-more-oglas-42244498
10.05.2024.,1293,528937,42.958997842951,16.716728206181,153,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-moderan-trosoban-stan-otvorenim-pogledom-more-oglas-37326306
09.05.2024.,4912,422000,42.658056045845,18.075159238573,111,Dubrovačko-neretvanska,Dubrovnik,Lapad,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/dubrovnik-lapad-dva-stana-ukupne-povrsine-111-m2-oglas-39832622
09.05.2024.,1734,1150000,42.942235762126,17.105704121608,168,Dubrovačko-neretvanska,Korčula,Žrnovo,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-luksuzan-dvosoban-stan-pogledom-more-nkp-168.76m2-oglas-37716057
09.05.2024.,1953,540000,42.942235762126,17.105704121608,87,Dubrovačko-neretvanska,Korčula,Žrnovo,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/korcula-komforan-jednosoban-stan-pogledom-vrt-izgradnji-oglas-37716133
09.05.2024.,1244,528937,42.960254120019,16.716728198419,152,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-moderan-trosoban-stan-lijepoj-poziciji-oglas-37326307
09.05.2024.,1681,288000,42.623259306663,18.218855468808,72,Dubrovačko-neretvanska,Župa Dubrovačka,Zavrelje,2,U stambenoj zgradi,Jednoetažni,Djelomično namješten,Unknown,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/novogradnja-prodaje-se-stan-parking-mjestom-zupi-dubrovackoj-oglas-42930324
09.05.2024.,1683,270000,42.623259306663,18.218855468808,62,Dubrovačko-neretvanska,Župa Dubrovačka,Zavrelje,2,U stambenoj zgradi,Jednoetažni,Djelomično namješten,Unknown,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/novogradnja-prodaje-se-stan-parking-mjestom-zupi-dubrovackoj-oglas-42930154
09.05.2024.,1622,518000,42.960254120019,16.716728198419,148,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-luksuzan-trosoban-stan-more-oglas-37326311
09.05.2024.,1701,518000,42.958997842951,16.716728206181,148,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-prekrasan-stan-zadnjem-katu-pogledom-more-oglas-37326299
09.05.2024.,1861,518000,42.958997842951,16.716728206181,148,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-komforan-trosoban-stan-1-red-more-oglas-37326297
09.05.2024.,24,315000,42.981085,17.489409,99,Dubrovačko-neretvanska,Slivno,Duba,4,U kući,Jednoetažni,Unknown,A+,3.,2018.,https://www.njuskalo.hr/nekretnine/prodaja-stan-duba-duba-1-6-4s-99m2-oglas-43693850
09.05.2024.,2283,494563,42.9297182,16.888644,100,Dubrovačko-neretvanska,Korčula,Korčula,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/luksuzan-stan-prvi-red-mora-korcula-oglas-39849426
09.05.2024.,1174,435000,42.94611083966,17.165863576367,79,Dubrovačko-neretvanska,Korčula,Korčula,3,U kući,Jednoetažni,Unknown,Unknown,2.,2017.,https://www.njuskalo.hr/nekretnine/korcula-luksuzan-komforan-trosoban-apartman-150-metara-mora-oglas-40731716
09.05.2024.,237,280000,42.656160066186,18.078896630292,60,Dubrovačko-neretvanska,Dubrovnik,Lapad,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/dubrovnik-lapad-60m2-oglas-43693081
09.05.2024.,637,205000,42.937597871191,17.102673108446,77,Dubrovačko-neretvanska,Korčula,Žrnovo,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,1968.,https://www.njuskalo.hr/nekretnine/prekrasan-apartman-korcula-novoureden-oglas-42845969
09.05.2024.,1198,104999,42.93824197404,17.101006717273,45,Dubrovačko-neretvanska,Korčula,Žrnovo,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,1968.,https://www.njuskalo.hr/nekretnine/jednostavan-simpatican-apartman-korcula-oglas-42845968
09.05.2024.,593,210000,42.94824,17.11119,100,Dubrovačko-neretvanska,Korčula,Žrnovo,4,U stambenoj zgradi,Dvoetažni,Unknown,C,1.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-zrnovo-stan-novorenoviranoj-kamenoj-kuci-100m2-oglas-42962249
09.05.2024.,1433,105000,42.94824,17.11119,50,Dubrovačko-neretvanska,Korčula,Žrnovo,2,U stambenoj zgradi,Jednoetažni,Unknown,C,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/korcula-zrnovo-stan-novorenoviranoj-kamenoj-kuci-50m2-oglas-42962248
09.05.2024.,2349,190000,43.0532801,17.6493431,90,Dubrovačko-neretvanska,Metković,Metković,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/metkovic-centar-prekrasan-dvoetazni-stan-oglas-42025532
09.05.2024.,1294,528937,42.958997842951,16.716728206181,152,Dubrovačko-neretvanska,Vela Luka,Vela Luka,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-moderan-trosoban-stan-lijepim-pogledom-more-oglas-37326300
09.05.2024.,3369,800000,42.6566315249,18.080369389505,110,Dubrovačko-neretvanska,Dubrovnik,Lapad,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/ekskluzivna-prodaja-trosoban-komforan-stan-terasom-pogledom-oglas-41416239
09.05.2024.,1021,550000,42.64339932904,18.118840633267,90,Dubrovačko-neretvanska,Dubrovnik,Ploče,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/dubrovnik-ploce-dvosoban-stan-predivnim-pogledom-stari-grad-oglas-42954514
09.05.2024.,2228,875000,42.655570566593,18.080515160589,103,Dubrovačko-neretvanska,Dubrovnik,Lapad,3,U kući,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/dubrovnik-uvala-lapad-prostrani-dvosobni-stan-vrhunskoj-poziciji-oglas-42553930
09.05.2024.,93,105000,42.937825718314,17.101667002546,50,Dubrovačko-neretvanska,Korčula,Žrnovo,1,U kući,Jednoetažni,Unknown,C,1.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-zrnovo-stan-novorenoviranoj-kamenoj-kuci-50-m2-oglas-43599671
09.05.2024.,35,210000,42.936905092376,17.099696536629,100,Dubrovačko-neretvanska,Korčula,Žrnovo,3,U kući,Jednoetažni,Unknown,C,1.,Unknown,https://www.njuskalo.hr/nekretnine/korcula-zrnovo-stan-novorenoviranoj-kamenoj-kuci-100m2-oglas-43599672
