Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
25.04.2024.,362,143650,45.916156365638,16.857983947514,84,Bjelovarsko-bilogorska,Bjelovar,Zvijerci,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Potkrovlje,2024.,https://www.njuskalo.hr/nekretnine/bjelovar-zvijerci-cetverosobni-izgradnji-84.50-m2-oglas-43554012
18.04.2024.,783,130000,45.896525496523,16.840021909329,67,Bjelovarsko-bilogorska,Bjelovar,Centar,3,U stambenoj zgradi,Jednoetažni,Unknown,B,Prizemlje,1996.,https://www.njuskalo.hr/nekretnine/stan-bjelovar-67.00-m2-oglas-43501272
17.04.2024.,4715,20000,45.684223,16.953243,57,Bjelovarsko-bilogorska,Velika Trnovitica,Velika Trnovitica,2,U stambenoj zgradi,Jednoetažni,Djelomično namješten,Unknown,2.,1982.,https://www.njuskalo.hr/nekretnine/stan-oglas-42823695
15.04.2024.,1172,118000,45.591329070436,17.230207536729,91,Bjelovarsko-bilogorska,Daruvar,Daruvar,3,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,1.,1970.,https://www.njuskalo.hr/nekretnine/stan-daruvar-91.57-m2-oglas-43453268
30.03.2024.,3394,152000,45.9042,16.836515,75,Bjelovarsko-bilogorska,Bjelovar,Centar,2,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/prodaja-stana-novogradnja-borik-bjelovar-oglas-43157598
29.03.2024.,2637,157500,Unknown,Unknown,78,Bjelovarsko-bilogorska,Bjelovar,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2023.,https://www.njuskalo.hr/nekretnine/bjelovar-centar-2s-db-novogradnja-78.75-m2-oglas-37927738
29.03.2024.,2508,244239,45.596796983514,17.224609048483,143,Bjelovarsko-bilogorska,Daruvar,Daruvar,4,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,4.,2023.,https://www.njuskalo.hr/nekretnine/stan-prodaja-daruvar-143.67m2-oglas-39993662
28.03.2024.,351,146420,45.8994985,16.8489884,73,Bjelovarsko-bilogorska,Bjelovar,Centar,2,U stambenoj zgradi,Jednoetažni,Nenamješten,A,3.,2025.,https://www.njuskalo.hr/nekretnine/stan-prodaja-bjelovar-73.21m2-oglas-43280961
28.03.2024.,1002,176480,45.8994985,16.8489884,88,Bjelovarsko-bilogorska,Bjelovar,Centar,3,U stambenoj zgradi,Jednoetažni,Nenamješten,A,1.,2025.,https://www.njuskalo.hr/nekretnine/stan-prodaja-bjelovar-88.24m2-oglas-43280960
15.03.2024.,1680,99000,45.58941889968366,17.224050181233128,66,Bjelovarsko-bilogorska,Daruvar,Daruvar,3,U stambenoj zgradi,Višeetažni,Potpuno namješten,Unknown,1.,1966.,https://www.njuskalo.hr/nekretnine/daruvar-centar-namjesten-trosobni-stan-oglas-43157271
12.03.2024.,893,52000,45.6860766,16.9533419,36,Bjelovarsko-bilogorska,Velika Trnovitica,Velika Trnovitica,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,Suteren,Unknown,https://www.njuskalo.hr/nekretnine/stan-velikoj-trnovitici-oglas-43141788
10.03.2024.,1088,70000,45.708004,17.190073,53,Bjelovarsko-bilogorska,Grubišno Polje,Grubišno Polje,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-grubisno-polje-53.35-m2-oglas-42756019
08.03.2024.,3996,219000,45.894385157486,16.842040464297,124,Bjelovarsko-bilogorska,Bjelovar,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/bjelovar-stan-125m2-centar-oglas-41238813
28.02.2024.,1163,60000,45.70719354949782,17.184566186413317,56,Bjelovarsko-bilogorska,Grubišno Polje,Grubišno Polje,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,1980.,https://www.njuskalo.hr/nekretnine/stan-grubisno-polje-57-m2-2-kat-strogi-centar-useljiv-oglas-42996556
13.02.2024.,2252,140000,45.918155938802045,16.859279892103547,64,Bjelovarsko-bilogorska,Bjelovar,Sjever,3,U stambenoj zgradi,Jednoetažni,Nenamješten,A,2.,2024.,https://www.njuskalo.hr/nekretnine/stan-bjelovar-64.22-m2-novogradnja-oglas-42864978
17.01.2024.,1801,75000,45.591784674035,17.215112971656,97,Bjelovarsko-bilogorska,Daruvar,Daruvar,3,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,5.,1987.,https://www.njuskalo.hr/nekretnine/stan-daruvar-97.00-m2-oglas-42564144
30.12.2023.,2563,107000,45.74290898957272,16.605823102585774,82,Bjelovarsko-bilogorska,Čazma,Čazma,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,1986.,https://www.njuskalo.hr/nekretnine/stan-cazma-82.55-m2-oglas-42403168
01.12.2023.,2126,166740,45.8961855,16.8393499,79,Bjelovarsko-bilogorska,Bjelovar,Centar,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,3.,2024.,https://www.njuskalo.hr/nekretnine/bjelovar-centar-projekt-frankopanska-oglas-41430965
28.11.2023.,2204,171000,45.920839283617,16.865518895549,90,Bjelovarsko-bilogorska,Bjelovar,Sjever,3,U stambenoj zgradi,Jednoetažni,Nenamješten,A,1.,2024.,https://www.njuskalo.hr/nekretnine/novogradnja-oglas-41963799
28.04.2023.,5936,62500,45.59240572718616,17.214898447002867,41,Bjelovarsko-bilogorska,Daruvar,Daruvar,2,U stambenoj zgradi,Jednoetažni,Djelomično namješten,Unknown,2.,1900.,https://www.njuskalo.hr/nekretnine/stan-daruvar-42-m2-centar-2-kat-renoviran-useljiv-oglas-38697167
13.03.2023.,3617,75000,45.591389572649,17.215406130846,95,Bjelovarsko-bilogorska,Daruvar,Daruvar,3,U stambenoj zgradi,Jednoetažni,Djelomično namješten,Unknown,Visoko prizemlje,1930.,https://www.njuskalo.hr/nekretnine/stan-daruvar-95-m2-visoko-prizemlje-garaza-lokacija-oglas-39953740
07.10.2022.,2903,91500,45.591834968075,17.221108859367,61,Bjelovarsko-bilogorska,Daruvar,Daruvar,3,U stambenoj zgradi,Jednoetažni,Djelomično namješten,Unknown,2.,1900.,https://www.njuskalo.hr/nekretnine/stan-daruvar-61-m2-centar-grada-renoviran-2-kat-potkrovlje-oglas-38697034
04.06.2021.,7990,100,45.591343723786,17.220744107556,61,Bjelovarsko-bilogorska,Daruvar,Daruvar,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2021.,https://www.njuskalo.hr/nekretnine/stan-daruvar-61.00-m2-novogradnja-oglas-34740148
05.11.2019.,7542,80000,45.590393,17.218565,88,Bjelovarsko-bilogorska,Daruvar,Daruvar,3,U kući,Jednoetažni,Djelomično namješten,Unknown,1.,2010.,https://www.njuskalo.hr/nekretnine/stan-daruvar-kuci-potkrovlje-88-m2-novoureden-odlicna-lokacija-oglas-29943616
08.05.2018.,11482,90000,Unknown,Unknown,200,Bjelovarsko-bilogorska,Daruvar,Daruvar,5,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,1900.,https://www.njuskalo.hr/nekretnine/stan-daruvar-200-m2-oglas-7235269
08.05.2018.,14985,120000,45.59336035653621,17.226002159638256,91,Bjelovarsko-bilogorska,Daruvar,Daruvar,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2002.,https://www.njuskalo.hr/nekretnine/stan-daruvar-91-m2-novogradnja-4-sobni-oglas-2011200
31.08.2015.,12482,37000,45.649505720167,17.167293279709,65,Bjelovarsko-bilogorska,Končanica,Končanica,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,1966.,https://www.njuskalo.hr/nekretnine/stan-daruvar-koncanica-65-m2-useljiv-namjesten-garaza-lokacija-oglas-16407347
06.05.2015.,16378,35000,45.59376441698328,17.224539739803532,50,Bjelovarsko-bilogorska,Daruvar,Daruvar,2,U kući,Dvoetažni,Unknown,Unknown,Prizemlje,1955.,https://www.njuskalo.hr/nekretnine/stan-daruvar-useljiv-gradskom-korzu-oglas-14707266
06.05.2015.,22945,10000,45.662265922346016,17.091905736568712,38,Bjelovarsko-bilogorska,Grubišno Polje,Veliki Zdenci,1,U stambenoj zgradi,Jednoetažni,Unknown,G,Potkrovlje,1960.,https://www.njuskalo.hr/nekretnine/stan-veliki-zdenci-38.46-m2-oglas-13025288
