Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
02.04.2024.,1162,445000,43.760603369125,15.775889092498,177,Šibensko-kninska,Vodice,Vodice,4,U stambenoj zgradi,Višeetažni,Unknown,Unknown,Unknown,2022.,https://www.njuskalo.hr/nekretnine/vodice-apartman-ukupne-korisne-povrsine-180.28m2-vrt-300-m-centra-oglas-35869436
02.04.2024.,1002,751452,43.745412270369,15.826845138312,192,Šibensko-kninska,Vodice,Srima,4,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/srima-2-red-plaze-novogradnja-dvoetazni-apartman-192.68m2-krovna-oglas-36568578
02.04.2024.,1136,764829,43.744761516436,15.825888251457,196,Šibensko-kninska,Vodice,Srima,4,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/srima-2-red-plaze-novogradnja-dvoetazni-apartman-196.11m2-krovna-oglas-36568577
02.04.2024.,1211,475000,43.760603369125,15.775889092498,167,Šibensko-kninska,Vodice,Vodice,3,U stambenoj zgradi,Višeetažni,Unknown,Unknown,Unknown,2022.,https://www.njuskalo.hr/nekretnine/vodice-apartman-ukupne-korisne-povrsine-159.76m2-bazen-vrt-parking-oglas-35869438
02.04.2024.,1245,350000,43.760603369125,15.775889092498,140,Šibensko-kninska,Vodice,Vodice,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,2022.,https://www.njuskalo.hr/nekretnine/vodice-cetvero-etazni-apartman-ukupne-korisne-povrsine-144.61-m2-gar-oglas-35869437
02.04.2024.,1096,489000,43.760603369125,15.775889092498,177,Šibensko-kninska,Vodice,Vodice,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,2022.,https://www.njuskalo.hr/nekretnine/vodice-apartman-ukupne-korisne-povrsine-163.97-m2-bazen-vrt-oglas-35869432
02.04.2024.,1083,453750,43.760603369125,15.775889092498,181,Šibensko-kninska,Vodice,Vodice,4,U stambenoj zgradi,Višeetažni,Unknown,Unknown,Unknown,2022.,https://www.njuskalo.hr/nekretnine/vodice-apartman-ukupne-korisne-povrsine-182.15-m2-vrt-600-m-plaze-oglas-35869434
02.04.2024.,1094,469000,43.760603369125,15.775889092498,187,Šibensko-kninska,Vodice,Vodice,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,2022.,https://www.njuskalo.hr/nekretnine/vodice-apartman-ukupne-korisne-povrsine-181.04-m2-vrt-300-m-centr-oglas-35869433
02.04.2024.,611,507150,43.836150731484,15.610649006892,84,Šibensko-kninska,Tisno,Betina,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/betina-1-red-plazu-novogradnja-luksuzni-apartman-84.86m2-2-soba-oglas-34009913
02.04.2024.,270,517500,43.837663619865,15.611330624866,83,Šibensko-kninska,Tisno,Betina,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Visoko prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/betina-1-red-plazu-novogradnja-luksuzni-apartman-84.86m2-2-soba-oglas-34009912
02.04.2024.,749,496800,43.836839129232,15.610581822092,84,Šibensko-kninska,Tisno,Betina,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/betina-1-red-plazu-novogradnja-luksuzni-apartman-84.86m2-2-soba-oglas-34009910
02.04.2024.,554,380895,43.760836079023,15.778369313766,113,Šibensko-kninska,Vodice,Vodice,4,U stambenoj zgradi,Dvoetažni,Unknown,A+,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/vodice-dvoetazni-stan-113.70m2-3-soban-dvoristem-131m2-oglas-33227144
02.04.2024.,598,344045,43.759916074828,15.776156955634,102,Šibensko-kninska,Vodice,Vodice,4,U stambenoj zgradi,Dvoetažni,Unknown,A+,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/vodice-dvoetazni-stan-102.70m2-3-soban-dvoristem-115m2-oglas-33227142
02.04.2024.,2819,250000,43.7611122,15.7787599,71,Šibensko-kninska,Vodice,Vodice,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,2020.,https://www.njuskalo.hr/nekretnine/vodice-novogradnja-dvosoban-namjesten-apartman-71.29m2-oglas-33227133
02.04.2024.,1772,422500,43.761879409033,15.77810996483,168,Šibensko-kninska,Vodice,Vodice,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2020.,https://www.njuskalo.hr/nekretnine/vodice-blizina-plaze-lovetovo-penthouse-3-sobni-velikom-krovnom-oglas-31911641
02.04.2024.,1117,320000,43.792595519094,15.776917509136,85,Šibensko-kninska,Vodice,Vodice,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2010.,https://www.njuskalo.hr/nekretnine/vodice-blizina-centra-komforan-namjesten-stan-85.20m2-oglas-30045673
02.04.2024.,4503,400000,43.8205874,15.6678522,176,Šibensko-kninska,Pirovac,Pirovac,5,U kući,Jednoetažni,Unknown,D,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/pirovac-apartman-176.05-m2-4s-pogledom-more-oglas-28582003
01.04.2024.,1280,220000,43.653650368283,15.965683098333,58,Šibensko-kninska,Šibenik - Okolica,Žaborić,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2023.,https://www.njuskalo.hr/nekretnine/apartman-prvom-katu-zgrade-blizini-plaze-zaboric-oglas-37258140
31.03.2024.,8278,240000,43.54000756882829,15.989122671261624,121,Šibensko-kninska,Rogoznica,Podglavica,1,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,Visoko prizemlje,2023.,https://www.njuskalo.hr/nekretnine/rogoznica-prvi-red-more-69.00-m2-novogradnja-predbiljezbe-oglas-32875273
29.03.2024.,1005,270000,43.68490991110344,15.908067770032904,132,Šibensko-kninska,Šibenik - Okolica,Podsolarsko,3,U stambenoj zgradi,Jednoetažni,Djelomično namješten,Unknown,Prizemlje,2015.,https://www.njuskalo.hr/nekretnine/prekrasan-stan-brodarica-sibenik-oglas-41512514
29.03.2024.,200,479000,43.762011290045,15.778510924952,138,Šibensko-kninska,Vodice,Vodice,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/s8-stan-vodicama-novogradnji-liftom-podzemnom-garazom-oglas-41486279
29.03.2024.,195,449000,43.759128522576,15.778023546937,122,Šibensko-kninska,Vodice,Vodice,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/s9-stan-vodicama-novogradnji-liftom-podzemnom-garazom-oglas-41486277
29.03.2024.,1001,205000,43.735455247873,15.890934435429,98,Šibensko-kninska,Šibenik,Grad,5,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/prostrani-stan-centru-grada-sibenik-98-m2-oglas-42346470
29.03.2024.,627,350000,43.734560010768,15.890925262641,134,Šibensko-kninska,Šibenik,Grad,3,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/trosobni-stan-panoramskim-pogledom-sibenik-134-m2-oglas-41616183
29.03.2024.,465,695000,43.735000768353,15.904324619026,146,Šibensko-kninska,Šibenik,Rokić,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/prodaju-novogradnja-sibeniku-146-m2-oglas-41230681
29.03.2024.,68,275000,43.77731,15.73567,96,Šibensko-kninska,Vodice,Vodice,4,U stambenoj zgradi,Dvoetažni,Unknown,A+,Unknown,2024.,https://www.njuskalo.hr/nekretnine/vodice-novogradnja-dvoetazni-stan-dvoristem-300-m-mora-oglas-43108620
29.03.2024.,51,385000,43.748115876793,15.82593028258,110,Šibensko-kninska,Vodice,Srima,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2025.,https://www.njuskalo.hr/nekretnine/dvoetazni-stan-tri-spavace-sobe-novogradnja-srima-110-m2-oglas-43290104
29.03.2024.,186,220000,43.495352504013,16.002375144063,60,Šibensko-kninska,Rogoznica,Kanica,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/rogoznica-stan-60m2-oglas-43289599
29.03.2024.,54,299000,43.81939,15.61781,71,Šibensko-kninska,Murter,Murter,3,U stambenoj zgradi,Jednoetažni,Unknown,B,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-dvije-spavace-sobe-prvom-katu-zgrade-pogledom-prema-mjest-oglas-43289091
29.03.2024.,104,240000,43.81939,15.61781,51,Šibensko-kninska,Murter,Murter,2,U stambenoj zgradi,Jednoetažni,Unknown,B,Penthouse,2024.,https://www.njuskalo.hr/nekretnine/prekrasan-apartman-drugom-katu-vrhusnkim-pogledom-more-oglas-43289090
29.03.2024.,42,320000,43.81939,15.61781,79,Šibensko-kninska,Murter,Murter,3,U stambenoj zgradi,Jednoetažni,Unknown,B,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-dvije-spavace-sobe-prizemlju-zgrade-novogradnja-oglas-43289089
29.03.2024.,63,285000,43.81939,15.61781,67,Šibensko-kninska,Murter,Murter,3,U stambenoj zgradi,Jednoetažni,Unknown,B,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-dvije-spavace-sobe-prvom-katu-zgrade-pogledom-prema-mjest-oglas-43289088
