Date,Price,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
27.03.2024.,217775,87,Koprivničko-križevačka,Križevci,Križevci,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-krizevci-87.11-m2-novogradnja-oglas-43075226
27.03.2024.,195500,78,Koprivničko-križevačka,Križevci,Križevci,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-krizevci-78.20-m2-novogradnja-oglas-43074713
26.03.2024.,23000,58,Koprivničko-križevačka,Križevci,Križevci,2,U stambenoj zgradi,Jednoetažni,Unknown,C,Unknown,1918.,https://www.njuskalo.hr/nekretnine/stan-krizevci-ulica-ante-starcevica-2-58.68-m2-oglas-39442204
26.03.2024.,176000,65,Koprivničko-križevačka,Koprivnica,Centar,3,U stambenoj zgradi,Jednoetažni,Unknown,A,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/florijanski-trg-3-sobni-stan-lift-65-m2-oglas-42748760
23.03.2024.,184000,79,Koprivničko-križevačka,Koprivnica,Cinderišče,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-1-kat-cetverosobni-70m2-loda-9m2-oglas-42284440
23.03.2024.,166000,74,Koprivničko-križevačka,Koprivnica,Cinderišče,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-1-kat-trosobni-61m2-loda-12m2-oglas-42284430
23.03.2024.,169000,74,Koprivničko-križevačka,Koprivnica,Cinderišče,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-oglas-42282615
06.03.2024.,179000,82,Koprivničko-križevačka,Križevci,Križevci,1,U stambenoj zgradi,Dvoetažni,Potpuno namješten,A,1.,1977.,https://www.njuskalo.hr/nekretnine/stan-krizevci-82.00-m2-prodaja-oglas-43006809
27.02.2024.,116800,73,Koprivničko-križevačka,Koprivnica,Banovac,3,U stambenoj zgradi,Jednoetažni,Nenamješten,C,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-koprivnica-73.00-m2-novogradnja-oglas-42988445
21.02.2024.,120000,58,Koprivničko-križevačka,Koprivnica,Taraščice,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,Unknown,1978.,https://www.njuskalo.hr/nekretnine/stan-koprivnica-58.00-m2-oglas-42943781
15.02.2024.,175999,79,Koprivničko-križevačka,Koprivnica,Centar,3,U stambenoj zgradi,Jednoetažni,Potpuno namješten,D,3.,1986.,https://www.njuskalo.hr/nekretnine/prekrasan-3-soban-stan-79.16-m2-spremiste-garaza-centar-oglas-42393328
29.01.2024.,87500,50,Koprivničko-križevačka,Križevci,Križevci,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,2024.,https://www.njuskalo.hr/nekretnine/stan-krizevci-45.00-m2-novogradnja-oglas-40181092
29.01.2024.,150000,75,Koprivničko-križevačka,Križevci,Križevci,2,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,Unknown,2023.,https://www.njuskalo.hr/nekretnine/stan-krizevci-52.00-m2-novogradnja-oglas-38962820
13.01.2024.,159500,63,Koprivničko-križevačka,Koprivnica,Dubovec,3,U stambenoj zgradi,Jednoetažni,Nenamješten,B,1.,2023.,https://www.njuskalo.hr/nekretnine/stan-prodaja-dubovec-63.54m2-oglas-42511469
10.01.2024.,109500,48,Koprivničko-križevačka,Koprivnica - Okolica,Herešin,3,U stambenoj zgradi,Jednoetažni,Djelomično namješten,A,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-heresin-73.50-m2-novogradnja-oglas-42487388
04.07.2023.,135000,97,Koprivničko-križevačka,Koprivnica,Cinderišče,3,U kući,Dvoetažni,Potpuno namješten,Unknown,Prizemlje,2002.,https://www.njuskalo.hr/nekretnine/stan-prodaja-cinderisce-97.35m2-oglas-40881283
21.04.2023.,120000,103,Koprivničko-križevačka,Križevci,Križevci,4,U stambenoj zgradi,Jednoetažni,Djelomično namješten,E,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-krizevci-103.00-m2-oglas-40287989
13.03.2023.,208250,119,Koprivničko-križevačka,Koprivnica,Lenišće,5,U kući,Jednoetažni,Unknown,A+,1.,2022.,https://www.njuskalo.hr/nekretnine/stan-koprivnica-119.00-m2-novogradnja-oglas-39954415
21.12.2022.,135000,78,Koprivničko-križevačka,Koprivnica,Lenišće,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Visoko potkrovlje,1998.,https://www.njuskalo.hr/nekretnine/stan-prodaja-centar-57.45m2-oglas-39261799
16.02.2022.,28000,59,Koprivničko-križevačka,Gola,Gola,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Visoko prizemlje,1981.,https://www.njuskalo.hr/nekretnine/stan-prodaja-banovac-58.3m2-oglas-36739067
