Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
03.04.2024.,2120,135000,46.09453583652792,16.0793924331665,123,Krapinsko-zagorska,Zlatar,Zlatar,4,U stambenoj zgradi,Dvoetažni,Unknown,A,Visoko prizemlje,2023.,https://www.njuskalo.hr/nekretnine/stan-zlatar-123.00-m2-novogradnja-oglas-41590893
03.04.2024.,4867,85000,45.977123,15.932182,63,Krapinsko-zagorska,Stubičke Toplice,Stubičke Toplice,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,5.,1979.,https://www.njuskalo.hr/nekretnine/stan-stubicke-toplice-63.00-m2-oglas-38886360
03.04.2024.,10335,1500,45.9774,15.910526,88,Krapinsko-zagorska,Stubičke Toplice,Strmec Stubički,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-stubicke-toplice-88.00-m2-oglas-37043530
03.04.2024.,2150,168000,46.156244367714,15.757407029457,116,Krapinsko-zagorska,Pregrada,Pregrada,3,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,2.,2023.,https://www.njuskalo.hr/nekretnine/pregrada-centar-stan-93m2-netto-novogradnja-oglas-42907041
03.04.2024.,6211,120000,46.088082135148056,15.839550735288213,69,Krapinsko-zagorska,Krapinske Toplice,Krapinske Toplice,2,U stambenoj zgradi,Višeetažni,Potpuno namješten,Unknown,Visoko prizemlje,2003.,https://www.njuskalo.hr/nekretnine/krapinske-toplice-stan-69m2-sjajna-lokacija-mirna-ulica-zelenilo-oglas-40992628
28.02.2024.,1596,228000,45.997007648009,15.845844886591,75,Krapinsko-zagorska,Veliko Trgovišće,Veliko Trgovišće,3,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,2.,2024.,https://www.njuskalo.hr/nekretnine/stan-veliko-trgovisce-75.00-m2-novogradnja-oglas-42999952
27.02.2024.,1950,28000,45.98555699949893,15.970680012981157,40,Krapinsko-zagorska,Donja Stubica,Donja Stubica,Unknown,U kući,Jednoetažni,Potpuno namješten,Unknown,Visoko prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-donja-stubica-40.00-m2-oglas-42991784
25.02.2024.,2322,2000,46.021957797344,15.914960384965,55,Krapinsko-zagorska,Zabok,Lug Zabočki,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-lug-zabocki-55.00-m2-novogradnja-prizemlje-oglas-41966157
25.02.2024.,2124,2000,46.021957797344,15.914960384965,60,Krapinsko-zagorska,Zabok,Lug Zabočki,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-lug-zabocki-60.00-m2-novogradnja-kat-oglas-41966217
25.02.2024.,2048,2000,46.021957797344,15.914960384965,60,Krapinsko-zagorska,Zabok,Lug Zabočki,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-lug-zabocki-60.00-m2-novogradnja-potkrovlje-oglas-41966301
06.02.2024.,8546,105000,46.051776492302,16.17860383634,75,Krapinsko-zagorska,Konjščina,Konjščina,3,U stambenoj zgradi,Jednoetažni,Unknown,A,2.,2022.,https://www.njuskalo.hr/nekretnine/stan-konjscina-zagrebacka-cesta-10a-oglas-38344485
22.12.2023.,6590,86300,46.10359914940462,15.837056920438531,38,Krapinsko-zagorska,Krapinske Toplice,Krapinske Toplice,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,A,Prizemlje,2007.,https://www.njuskalo.hr/nekretnine/stan-prizemlju-zaseban-ulaz-iza-zgrade-prilaz-invalide-terasa-oglas-39228117
06.12.2023.,2377,200000,46.027367018023,15.903808575992,90,Krapinsko-zagorska,Zabok,Zabok,4,U stambenoj zgradi,Jednoetažni,Unknown,B,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-zabok-90.00-m2-novogradnja-oglas-41510672
06.12.2023.,2007,145000,46.027367018023,15.903808575992,61,Krapinsko-zagorska,Zabok,Zabok,2,U stambenoj zgradi,Jednoetažni,Unknown,B,Unknown,2024.,https://www.njuskalo.hr/nekretnine/stan-zabok-61.00-m2-novogradnja-oglas-41510631
06.12.2023.,1820,149000,46.027367018023,15.903808575992,62,Krapinsko-zagorska,Zabok,Zabok,3,U stambenoj zgradi,Jednoetažni,Unknown,B,Unknown,2024.,https://www.njuskalo.hr/nekretnine/stan-zabok-62.00-m2-novogradnja-oglas-41510590
05.09.2023.,2215,136000,46.18431601957238,15.863512369369646,80,Krapinsko-zagorska,Krapina - Okolica,Podgora Krapinska,3,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-podgora-krapinska-80.86-m2-oglas-41329071
