Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
13.05.2024.,1279,89000,45.49882907090137,15.561661399900428,54,Karlovačka,Karlovac,Gaza,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,4.,1974.,https://www.njuskalo.hr/nekretnine/p-filipca-2-54-m2-4-kat-klima-kompletno-novoureden-namjesten-oglas-43722026
13.05.2024.,5476,337000,45.471109389078,15.499519990083,94,Karlovačka,Duga Resa,Gornje Mrzlo Polje Mrežničko,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,2024.,https://www.njuskalo.hr/nekretnine/luksuzni-dvoetazni-penthaus-94m2-plus-terasa-88-m2-oglas-39103054
13.05.2024.,4240,167000,45.474017223687,15.497945022171,50,Karlovačka,Duga Resa,Gornje Mrzlo Polje Mrežničko,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/novogradnja-kod-karlovca-oglas-39103051
10.05.2024.,810,343000,45.477960114161,15.542682031589,146,Karlovačka,Karlovac,Švarča,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/vrhunska-novogradnja-dvoetazni-stan-oglas-42821601
10.05.2024.,2394,47000,45.499759790381,15.549420118332,55,Karlovačka,Karlovac,Banija,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-banija-37-55.00-m2-oglas-43595479
09.05.2024.,453,189306,45.47740078928189,15.542953234483917,72,Karlovačka,Karlovac,Švarča,3,U stambenoj zgradi,Jednoetažni,Unknown,A,7.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-72.81-m2-novogradnja-oglas-43694552
09.05.2024.,315,200658,45.477238380797075,15.542671070239408,75,Karlovačka,Karlovac,Švarča,3,U stambenoj zgradi,Jednoetažni,Unknown,A,7.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-75.72-m2-novogradnja-oglas-43694543
09.05.2024.,333,128571,45.47739459414271,15.542821455809985,50,Karlovačka,Karlovac,Švarča,2,U stambenoj zgradi,Jednoetažni,Unknown,A,7.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-50.42-m2-novogradnja-oglas-43694529
09.05.2024.,443,107828,45.47738322357321,15.542914390205738,40,Karlovačka,Karlovac,Švarča,2,U stambenoj zgradi,Jednoetažni,Unknown,A,5.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-40.69-m2-novogradnja-oglas-43694509
09.05.2024.,275,127755,45.47741205219148,15.542788222282297,50,Karlovačka,Karlovac,Švarča,2,U stambenoj zgradi,Jednoetažni,Unknown,A,4.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-50.10-m2-novogradnja-oglas-43694495
